game_id,team_id_h,cluster_0h,cluster_1h,cluster_2h,cluster_3h,cluster_4h,cluster_5h,cluster_6h,cluster_7h,cluster_8h,cluster_9h,cluster_10h,cluster_11h,team_id_a,cluster_0a,cluster_1a,cluster_2a,cluster_3a,cluster_4a,cluster_5a,cluster_6a,cluster_7a,cluster_8a,cluster_9a,cluster_10a,cluster_11a
21100109,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612744,1,0,1,0,0,1,1,0,0,8,0,1
21100110,1610612737,1,0,0,0,0,3,2,0,0,7,0,0,1610612741,1,0,1,0,1,3,1,0,0,4,0,1
21100111,1610612754,0,0,1,0,0,2,2,0,0,6,1,1,1610612766,0,0,1,0,0,3,0,0,0,7,1,0
21100112,1610612751,0,0,0,0,1,2,0,0,1,7,1,0,1610612748,0,0,1,0,0,3,1,0,1,5,0,1
21100113,1610612765,1,0,1,0,0,2,0,0,0,6,0,0,1610612752,0,0,0,0,1,3,1,0,1,6,0,1
21100114,1610612755,1,0,2,0,0,2,1,0,0,5,2,0,1610612761,2,0,2,0,0,1,0,0,0,5,1,0
21100115,1610612745,0,0,1,0,0,2,1,0,1,6,0,1,1610612760,1,0,3,0,1,1,0,0,0,5,0,2
21100116,1610612759,0,0,1,0,0,3,1,0,0,6,1,0,1610612743,1,0,1,0,0,4,1,0,1,4,1,0
21100117,1610612742,2,0,1,0,0,1,2,0,0,5,0,1,1610612740,0,0,1,0,1,3,1,0,0,4,0,0
21100118,1610612746,1,0,1,0,1,2,1,0,0,4,3,0,1610612749,1,0,1,0,0,3,0,0,0,5,1,0
21100119,1610612744,1,0,1,0,0,1,1,0,0,7,0,1,1610612762,0,0,2,0,0,3,2,0,0,4,1,0
21100120,1610612764,1,0,0,0,1,0,1,0,0,8,1,0,1610612750,0,0,2,0,0,4,1,0,0,2,2,0
21100121,1610612758,1,0,1,0,0,4,2,0,0,2,1,0,1610612753,1,0,0,0,0,4,1,0,0,6,1,0
21100122,1610612760,1,0,3,0,1,1,0,0,0,5,0,2,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100123,1610612756,1,0,1,0,1,5,0,0,0,3,1,0,1610612749,1,0,2,0,0,3,0,0,0,4,1,0
21100124,1610612757,2,0,0,0,0,1,2,0,0,6,1,0,1610612739,1,0,1,0,1,3,0,0,1,5,1,0
21100125,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612763,0,0,0,0,0,3,1,0,0,6,1,1
21100126,1610612761,2,0,2,0,0,1,0,0,0,5,1,0,1610612750,0,0,1,0,0,4,1,0,0,3,2,0
21100127,1610612755,1,0,2,0,0,2,1,0,0,5,2,0,1610612754,0,0,1,0,0,2,2,0,0,6,1,0
21100128,1610612751,0,0,0,0,1,2,0,0,1,6,1,0,1610612737,1,0,0,0,0,2,2,0,0,8,0,0
21100129,1610612752,0,0,0,0,1,2,1,0,1,7,0,1,1610612766,0,0,1,0,0,3,0,0,0,7,1,0
21100130,1610612741,1,0,1,0,1,3,1,0,0,4,0,1,1610612765,1,0,1,0,0,3,0,0,1,6,0,0
21100131,1610612743,1,0,1,0,0,4,1,0,1,4,1,0,1610612740,0,0,1,0,1,3,1,0,0,5,0,0
21100132,1610612755,1,0,2,0,0,2,1,0,0,5,2,0,1610612758,1,0,1,0,0,3,2,0,0,2,1,0
21100133,1610612764,1,0,0,0,1,1,1,0,0,8,1,0,1610612761,2,0,2,0,0,1,0,0,0,5,1,0
21100134,1610612766,0,0,0,0,0,3,0,0,0,7,1,0,1610612745,0,0,1,0,0,2,1,0,1,6,1,1
21100135,1610612765,1,0,1,0,0,3,0,0,1,5,0,0,1610612742,2,0,1,0,0,1,2,0,0,6,0,1
21100136,1610612749,1,0,3,0,1,3,0,0,0,3,1,0,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100137,1610612763,0,0,0,0,0,3,1,0,0,6,1,1,1610612760,1,0,3,0,1,1,0,0,0,4,0,2
21100138,1610612750,0,0,1,0,0,4,1,0,1,3,1,0,1610612741,1,0,1,0,1,3,1,0,0,4,0,1
21100139,1610612762,0,0,2,0,0,3,2,0,0,5,1,0,1610612739,1,0,1,0,1,3,0,0,1,5,1,0
21100140,1610612757,2,0,0,0,0,1,2,0,0,7,1,0,1610612746,1,0,1,0,1,2,1,0,0,4,3,0
21100141,1610612747,0,0,0,0,1,3,1,0,0,5,0,1,1610612756,0,0,2,0,0,6,0,0,0,3,1,0
21100142,1610612744,1,0,1,0,0,1,1,0,0,8,0,1,1610612748,0,0,1,0,0,3,1,0,1,5,0,2
21100143,1610612761,2,0,2,0,0,2,0,0,0,5,1,0,1610612758,1,0,1,0,0,4,2,0,0,2,1,0
21100144,1610612754,0,0,1,0,0,2,2,0,0,6,1,1,1610612737,1,0,0,0,0,1,2,0,0,8,0,0
21100145,1610612752,0,0,0,0,1,2,1,0,1,7,0,1,1610612755,1,0,1,0,0,2,1,0,0,5,2,0
21100146,1610612738,2,0,2,0,0,1,1,0,0,6,1,0,1610612742,1,0,1,0,0,3,1,0,0,6,0,1
21100147,1610612741,1,0,1,0,1,3,1,0,0,5,0,1,1610612764,1,0,0,0,1,1,1,0,0,8,1,0
21100148,1610612740,0,0,1,0,1,3,1,0,0,5,0,0,1610612760,1,0,3,0,1,1,0,0,0,5,0,2
21100149,1610612759,0,0,1,0,0,4,1,0,0,5,1,0,1610612745,0,0,1,0,0,2,1,0,1,6,1,1
21100150,1610612743,1,0,1,0,0,4,1,0,1,4,1,0,1610612751,0,0,0,0,1,3,0,0,1,6,1,0
21100151,1610612762,0,0,2,0,0,3,2,0,0,5,1,0,1610612747,0,0,0,0,1,3,1,0,0,5,0,1
21100152,1610612757,2,0,0,0,0,1,2,0,0,7,1,0,1610612753,1,0,0,0,0,4,1,0,0,6,1,0
21100153,1610612746,1,0,0,0,1,2,1,0,0,5,3,0,1610612748,0,0,1,0,0,3,1,0,1,5,0,2
21100154,1610612737,1,0,0,0,0,1,1,0,0,8,0,0,1610612766,0,0,1,0,0,3,0,0,0,7,1,0
21100155,1610612749,1,0,2,0,1,3,0,0,0,4,1,0,1610612765,1,0,1,0,0,3,0,0,1,6,0,0
21100156,1610612763,0,0,0,0,0,3,1,0,0,6,1,1,1610612752,0,0,0,0,1,2,1,0,1,7,0,1
21100157,1610612756,1,0,1,0,1,6,0,0,0,3,1,0,1610612739,1,0,2,0,0,3,0,0,1,5,1,0
21100158,1610612744,0,0,1,0,0,1,1,0,0,8,0,1,1610612753,1,0,0,0,0,4,1,0,0,6,1,0
21100159,1610612761,1,0,2,0,0,2,0,0,0,5,1,0,1610612754,0,0,1,0,0,2,2,0,0,5,1,1
21100160,1610612755,1,0,2,0,0,2,1,0,0,5,2,0,1610612764,1,0,0,0,1,1,0,0,0,8,1,0
21100161,1610612766,0,0,1,0,0,3,0,0,0,6,1,0,1610612765,1,0,1,0,0,3,0,0,1,6,0,0
21100162,1610612738,2,0,2,0,0,0,1,0,0,7,1,0,1610612741,1,0,1,0,1,3,1,0,0,5,0,1
21100163,1610612740,0,0,1,0,1,2,1,0,1,6,0,0,1610612750,0,0,1,0,0,3,1,0,1,3,1,0
21100164,1610612745,0,0,1,0,0,2,1,0,1,6,1,1,1610612758,1,0,1,0,0,4,2,0,0,2,1,0
21100165,1610612742,1,0,1,0,0,3,1,0,0,6,0,1,1610612749,1,0,2,0,0,3,0,0,0,4,1,0
21100166,1610612759,0,0,1,0,0,4,1,0,0,5,1,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100167,1610612756,1,0,1,0,1,5,0,0,0,3,0,0,1610612751,1,0,0,0,1,2,0,0,1,6,1,0
21100168,1610612743,1,0,1,0,0,4,1,0,1,4,1,0,1610612748,0,0,1,0,0,3,1,0,1,5,0,2
21100169,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612739,1,0,2,0,0,3,0,0,1,5,1,0
21100170,1610612764,1,0,0,0,1,1,1,0,0,8,1,0,1610612755,1,0,2,0,0,2,1,0,0,5,2,0
21100171,1610612766,0,0,1,0,0,3,0,0,0,6,1,0,1610612744,1,0,1,0,0,1,1,0,0,8,0,1
21100172,1610612737,1,0,0,0,0,2,1,0,0,8,0,0,1610612750,0,0,1,0,0,3,1,0,1,3,1,0
21100173,1610612754,0,0,1,0,0,2,2,0,0,6,1,1,1610612738,2,0,2,0,0,0,1,0,0,6,1,0
21100174,1610612741,1,0,1,0,1,3,1,0,0,5,0,1,1610612761,1,0,2,0,0,2,0,0,0,5,1,0
21100175,1610612763,0,0,0,0,0,3,1,0,0,6,1,1,1610612740,0,0,1,0,1,2,1,0,1,6,0,0
21100176,1610612745,0,0,1,0,0,2,1,0,1,6,1,1,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100177,1610612760,1,0,3,0,1,1,0,0,0,5,0,2,1610612752,0,0,0,0,1,2,1,0,1,8,0,0
21100178,1610612742,1,0,1,0,0,3,1,0,1,5,0,1,1610612758,1,0,1,0,0,4,2,0,0,2,1,0
21100179,1610612762,0,0,2,0,0,4,2,0,0,4,1,0,1610612751,1,0,0,0,1,2,0,0,1,6,1,0
21100180,1610612746,1,0,0,0,1,2,1,0,0,5,2,0,1610612747,0,0,0,0,1,4,1,0,0,6,0,1
21100181,1610612765,1,0,1,0,0,3,0,0,1,4,0,0,1610612744,1,0,1,0,0,1,1,0,0,8,0,1
21100182,1610612743,1,0,1,0,0,4,1,0,1,4,1,0,1610612762,0,0,2,0,0,4,2,0,0,4,1,0
21100183,1610612759,0,0,1,0,0,4,1,0,0,4,1,0,1610612756,1,0,1,0,1,6,0,0,0,3,1,0
21100184,1610612752,0,0,0,0,1,2,1,0,1,7,0,1,1610612753,0,0,0,0,0,4,1,0,1,7,0,0
21100185,1610612763,0,0,0,0,0,3,1,0,0,7,1,1,1610612741,1,0,1,0,1,2,1,0,0,6,0,1
21100186,1610612755,1,0,2,0,0,1,1,0,0,5,2,0,1610612749,1,0,2,0,1,4,0,0,1,3,1,0
21100187,1610612764,1,0,0,0,1,0,1,0,0,8,1,0,1610612745,0,0,0,0,1,2,1,0,1,6,1,1
21100188,1610612766,0,0,1,0,0,2,0,0,1,7,1,0,1610612739,1,0,2,0,0,3,0,0,1,5,1,0
21100189,1610612737,1,0,0,0,0,3,1,0,0,8,0,0,1610612761,1,0,2,0,0,2,0,0,0,4,1,0
21100190,1610612740,0,0,1,0,1,2,1,0,1,6,0,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100191,1610612746,1,0,0,0,1,2,1,0,0,5,1,0,1610612751,1,0,0,0,1,2,0,0,1,6,1,0
21100192,1610612738,2,0,2,0,0,0,1,0,0,7,1,0,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100193,1610612750,0,0,1,0,0,4,1,0,0,3,2,0,1610612758,1,0,1,0,0,4,2,0,0,2,1,0
21100194,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612742,1,0,1,0,0,3,1,0,1,5,0,1
21100195,1610612753,0,0,0,0,0,4,1,0,0,7,1,0,1610612766,0,0,1,0,0,2,0,0,1,7,1,0
21100196,1610612739,1,0,2,0,0,3,0,0,1,5,1,0,1610612744,1,0,1,0,0,1,1,0,0,8,0,1
21100197,1610612748,0,0,1,0,0,4,1,0,1,4,0,1,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100198,1610612741,1,0,1,0,1,3,1,0,0,6,0,0,1610612756,1,0,1,0,1,6,0,0,0,3,1,0
21100199,1610612749,1,0,3,0,1,4,0,0,1,2,1,0,1610612743,1,0,1,0,0,3,1,0,1,5,1,0
21100200,1610612745,0,0,1,0,0,3,1,0,0,6,1,1,1610612765,1,0,1,0,0,3,0,0,1,5,0,0
21100201,1610612762,0,0,1,0,0,3,2,0,0,4,1,0,1610612746,1,0,0,0,1,2,1,0,0,5,1,0
21100202,1610612755,1,0,1,0,0,2,1,0,0,5,2,0,1610612743,1,0,1,0,0,3,1,0,1,4,1,0
21100203,1610612764,1,0,0,0,1,1,1,0,0,8,1,0,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100204,1610612753,0,0,0,0,0,3,1,0,1,8,0,0,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100205,1610612738,2,0,2,0,0,0,1,0,0,7,1,0,1610612761,1,0,2,0,0,2,0,0,0,6,1,0
21100206,1610612751,1,0,0,0,1,2,0,0,1,5,1,0,1610612744,1,0,1,0,0,1,1,0,0,8,0,1
21100207,1610612752,0,0,0,0,1,2,1,0,1,6,0,1,1610612756,1,0,1,0,1,6,0,0,0,3,1,0
21100208,1610612737,1,0,0,0,0,3,1,0,0,8,0,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100209,1610612740,0,0,1,0,1,3,1,0,1,6,0,0,1610612763,0,0,0,0,0,3,1,0,0,6,1,1
21100210,1610612750,0,0,1,0,0,4,1,0,0,3,2,0,1610612765,1,0,1,0,0,2,0,0,2,5,0,0
21100211,1610612758,1,0,1,0,0,4,2,0,0,2,1,0,1610612754,0,0,1,0,0,2,2,0,0,4,1,1
21100212,1610612746,1,0,1,0,1,2,1,0,0,4,2,0,1610612742,1,0,1,0,0,3,1,0,1,5,0,1
21100213,1610612748,0,0,1,0,0,4,1,0,1,5,0,1,1610612747,0,0,0,0,1,4,1,0,0,6,0,1
21100214,1610612745,0,0,1,0,0,3,1,0,0,6,1,1,1610612740,0,0,1,0,1,3,1,0,1,6,0,0
21100215,1610612762,0,0,2,0,0,4,2,0,0,3,1,0,1610612742,1,0,1,0,0,2,1,0,1,5,0,1
21100216,1610612761,1,0,2,0,0,2,0,0,0,6,1,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100217,1610612755,1,0,1,0,0,2,1,0,0,5,2,0,1610612737,1,0,0,0,0,3,1,0,0,8,0,0
21100218,1610612764,1,0,0,0,1,1,1,0,0,8,1,0,1610612743,1,0,1,0,0,4,1,0,1,4,1,0
21100219,1610612738,2,0,2,0,0,0,1,0,0,7,0,0,1610612756,1,0,1,0,1,6,0,0,0,3,1,0
21100220,1610612752,0,0,0,0,1,2,1,0,1,6,0,1,1610612749,0,0,3,0,1,5,0,0,1,2,1,0
21100221,1610612765,1,0,0,0,0,2,1,0,2,5,0,0,1610612763,0,0,0,0,0,3,1,0,0,6,1,1
21100222,1610612739,1,0,2,0,0,4,0,0,1,4,1,0,1610612741,1,0,1,0,1,3,1,0,0,6,0,0
21100223,1610612753,1,0,0,0,0,3,1,0,1,7,0,0,1610612747,0,0,0,0,1,4,1,0,0,6,0,1
21100224,1610612759,0,0,1,0,0,4,1,0,0,5,1,0,1610612758,1,0,1,0,0,4,2,0,0,2,1,0
21100225,1610612746,0,0,0,0,1,2,1,0,0,6,2,0,1610612750,0,0,1,0,0,3,1,0,0,3,2,0
21100226,1610612744,1,0,1,0,0,1,1,0,0,7,1,1,1610612754,0,0,1,0,0,2,2,0,0,5,1,1
21100227,1610612737,1,0,1,0,0,3,1,0,0,7,0,0,1610612739,1,0,2,0,0,3,0,0,1,4,1,0
21100228,1610612752,0,0,0,0,1,2,1,0,1,6,0,1,1610612743,1,0,1,0,0,3,1,0,1,5,1,0
21100229,1610612748,0,0,1,0,0,4,1,0,1,5,0,1,1610612755,1,0,1,0,0,2,1,0,0,5,2,0
21100230,1610612765,2,0,0,0,0,1,1,0,2,5,0,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100231,1610612751,1,0,0,0,0,2,1,0,1,5,1,0,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100232,1610612741,1,0,0,0,0,3,1,0,0,5,0,1,1610612766,0,0,1,0,0,2,0,0,1,8,1,0
21100233,1610612763,0,0,0,0,0,3,1,0,0,7,1,1,1610612758,0,0,2,0,0,4,2,0,0,2,1,0
21100234,1610612740,0,0,1,0,1,3,1,0,1,6,0,0,1610612742,1,0,1,0,0,2,1,0,1,5,0,0
21100235,1610612745,0,0,0,0,1,3,1,0,0,6,1,1,1610612759,0,0,1,0,0,4,0,0,0,5,1,0
21100236,1610612762,0,0,2,0,0,3,2,0,0,4,1,0,1610612750,0,0,1,0,0,3,1,0,0,3,2,0
21100237,1610612764,1,0,0,0,1,1,1,0,0,8,1,0,1610612738,2,0,2,0,0,0,1,0,0,7,0,0
21100238,1610612746,1,0,0,0,1,1,1,0,0,7,2,0,1610612761,1,0,2,0,0,2,0,0,1,6,1,0
21100239,1610612751,1,0,0,0,0,2,1,0,1,6,1,0,1610612766,0,0,1,0,0,2,0,0,1,7,1,0
21100240,1610612748,0,0,1,0,0,4,1,0,1,5,0,1,1610612749,1,0,3,0,1,4,0,0,1,2,1,0
21100241,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612754,0,0,1,0,0,2,2,0,0,5,1,1
21100242,1610612755,1,0,1,0,0,2,1,0,0,4,2,0,1610612764,1,0,1,0,1,1,1,0,0,7,1,0
21100243,1610612738,1,0,2,0,0,0,1,0,0,6,0,0,1610612753,1,0,1,0,0,3,1,0,1,6,0,0
21100244,1610612741,0,0,0,0,1,4,1,0,0,5,0,1,1610612751,0,0,0,0,0,2,1,0,1,6,1,0
21100245,1610612749,1,0,2,0,1,4,0,0,1,3,1,0,1610612737,1,0,1,0,0,3,1,0,0,7,0,0
21100246,1610612740,0,0,1,0,1,3,1,0,1,6,0,0,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100247,1610612760,1,0,2,0,1,1,0,0,0,6,0,2,1610612765,2,0,0,0,0,1,1,0,2,5,0,0
21100248,1610612750,0,0,1,0,0,2,1,0,0,3,2,0,1610612745,0,0,0,0,1,3,1,0,0,6,1,1
21100249,1610612742,1,0,1,0,0,2,1,0,1,6,0,0,1610612756,1,0,1,0,1,6,0,0,0,3,1,0
21100250,1610612757,2,0,0,0,0,1,2,0,0,7,1,0,1610612758,1,0,1,0,0,3,2,0,0,2,1,0
21100251,1610612744,1,0,1,0,0,1,1,0,0,7,1,1,1610612763,0,0,0,0,0,3,1,0,0,7,1,1
21100252,1610612766,0,0,1,0,0,2,0,0,1,7,0,0,1610612752,0,0,0,0,1,2,1,0,1,7,0,1
21100253,1610612754,0,0,1,0,0,2,2,0,0,4,1,1,1610612753,1,0,1,0,0,3,1,0,1,6,0,0
21100254,1610612748,0,0,1,0,0,4,1,0,1,5,0,1,1610612739,1,0,1,0,0,4,0,0,1,5,1,0
21100255,1610612756,1,0,1,0,1,6,0,0,0,3,1,0,1610612761,2,0,2,0,0,2,0,0,1,5,1,0
21100256,1610612757,2,0,0,0,0,1,2,0,0,7,1,0,1610612763,0,0,0,0,0,3,1,0,0,7,1,1
21100257,1610612755,1,0,1,0,0,2,1,0,0,4,2,0,1610612751,0,0,0,0,0,2,1,0,1,6,1,0
21100258,1610612764,1,0,1,0,1,1,1,0,0,7,1,0,1610612766,0,0,1,0,0,1,0,0,1,8,0,0
21100259,1610612739,1,0,1,0,0,4,0,0,1,5,1,0,1610612752,0,0,0,0,1,2,1,0,1,7,0,1
21100260,1610612765,1,0,0,0,0,1,1,0,2,5,0,0,1610612748,0,0,1,0,0,4,1,0,1,5,0,1
21100261,1610612741,1,0,0,0,1,3,1,0,0,6,0,1,1610612754,0,0,1,0,0,2,2,0,0,4,1,1
21100262,1610612745,0,0,0,0,1,3,1,0,0,6,1,1,1610612749,1,0,1,0,1,5,0,0,1,3,1,0
21100263,1610612760,1,0,2,0,1,1,0,0,0,6,0,2,1610612740,0,0,1,0,1,3,0,0,1,7,0,0
21100264,1610612742,1,0,1,0,0,2,1,0,1,6,0,1,1610612750,0,0,1,0,0,3,1,0,0,3,2,0
21100265,1610612759,0,0,1,0,0,4,1,0,0,5,1,0,1610612737,1,0,1,0,0,3,1,0,1,6,0,0
21100266,1610612762,0,0,2,0,0,4,1,0,0,4,1,0,1610612761,1,0,2,0,0,2,0,0,1,5,1,1
21100267,1610612758,2,0,1,0,0,3,2,0,0,3,1,0,1610612743,1,0,1,0,0,3,1,0,1,4,1,0
21100268,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612746,1,0,0,0,1,1,1,0,0,6,3,0
21100269,1610612744,1,0,0,0,0,1,1,0,0,8,1,1,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100270,1610612753,1,0,1,0,0,3,1,0,1,6,0,0,1610612738,1,0,1,0,0,1,1,0,0,8,0,0
21100271,1610612746,1,0,0,0,1,1,1,0,0,6,3,0,1610612763,0,0,0,0,0,2,1,0,0,8,1,1
21100272,1610612755,1,0,1,0,0,2,1,0,0,5,2,0,1610612766,0,0,1,0,0,2,0,0,1,7,0,0
21100273,1610612738,1,0,1,0,0,0,1,0,0,8,0,0,1610612754,0,0,1,0,0,2,2,0,0,5,1,1
21100274,1610612765,1,0,0,0,0,1,1,0,2,5,0,0,1610612737,1,0,1,0,0,3,1,0,1,6,0,0
21100275,1610612739,1,0,2,0,0,4,0,0,1,4,1,0,1610612751,0,0,0,0,0,1,1,0,1,6,1,0
21100276,1610612748,0,0,1,0,0,4,1,0,1,4,0,2,1610612752,0,0,0,0,1,2,1,0,1,7,0,0
21100277,1610612741,0,0,1,0,1,3,1,0,0,6,0,1,1610612749,1,0,1,0,0,5,0,0,1,4,1,0
21100278,1610612740,0,0,1,0,1,3,0,0,1,6,0,0,1610612753,1,0,1,0,0,2,1,0,1,7,0,0
21100279,1610612745,0,0,0,0,1,3,1,0,0,7,1,0,1610612764,1,0,1,0,1,1,1,0,0,7,1,0
21100280,1610612750,1,0,0,0,0,5,1,0,0,3,2,0,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100281,1610612742,1,0,1,0,0,3,1,0,1,5,0,0,1610612762,0,0,2,0,0,4,2,0,0,4,1,0
21100282,1610612743,1,0,1,0,0,4,1,0,0,5,1,0,1610612761,1,0,2,0,0,2,0,0,1,6,1,0
21100283,1610612757,2,0,0,0,0,1,2,0,0,7,1,0,1610612756,1,0,0,0,0,6,1,0,0,3,1,0
21100284,1610612744,1,0,0,0,0,1,1,0,0,8,1,1,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100285,1610612755,1,0,1,0,0,2,1,0,0,5,2,0,1610612765,2,0,0,0,0,1,1,0,1,6,0,0
21100286,1610612766,1,0,1,0,0,1,0,0,0,7,0,0,1610612764,1,0,1,0,1,1,1,0,0,7,1,0
21100287,1610612745,0,0,0,0,1,3,1,0,0,7,1,0,1610612752,0,0,0,0,1,2,1,0,1,7,0,0
21100288,1610612749,0,0,1,0,0,5,0,0,1,4,1,0,1610612747,0,0,0,0,1,4,1,0,0,6,0,1
21100289,1610612762,0,0,2,0,0,4,2,0,0,4,1,0,1610612758,2,0,2,0,0,3,2,0,0,3,1,0
21100290,1610612756,1,0,1,0,0,6,1,0,0,3,1,0,1610612763,0,0,0,0,0,2,1,0,0,8,1,1
21100291,1610612748,0,0,1,0,0,3,1,0,1,5,0,2,1610612741,1,0,1,0,1,3,1,0,0,5,0,1
21100292,1610612738,2,0,1,0,0,0,1,0,0,8,0,0,1610612739,1,0,2,0,0,3,0,0,1,5,1,0
21100293,1610612751,1,0,0,0,0,1,1,0,1,7,1,0,1610612761,1,0,2,0,0,1,0,0,1,7,1,0
21100294,1610612753,1,0,1,0,0,2,1,0,1,7,0,0,1610612754,0,0,1,0,0,2,2,0,0,6,1,1
21100295,1610612742,1,0,1,0,0,3,1,0,0,6,0,1,1610612759,0,0,1,0,0,4,1,0,0,5,1,0
21100296,1610612740,0,0,1,0,1,3,0,0,1,6,0,0,1610612737,1,0,1,0,0,4,1,0,1,5,0,0
21100297,1610612750,1,0,1,0,0,5,1,0,1,2,1,0,1610612747,0,0,0,0,1,4,1,0,0,6,0,1
21100298,1610612743,1,0,1,0,0,4,1,0,0,4,1,0,1610612746,1,0,0,0,1,1,1,0,1,5,3,0
21100299,1610612755,1,0,1,0,0,2,1,0,0,6,2,0,1610612753,0,0,0,0,0,3,1,0,1,8,0,0
21100300,1610612764,1,0,1,0,1,1,0,0,0,8,1,0,1610612741,0,0,1,0,1,3,1,0,0,5,0,1
21100301,1610612748,0,0,1,0,0,3,1,0,1,5,0,2,1610612740,0,0,1,0,1,3,0,0,1,6,0,0
21100302,1610612749,1,0,1,0,0,5,0,0,1,4,1,0,1610612765,2,0,0,0,0,2,1,0,1,5,0,0
21100303,1610612763,0,0,0,0,0,2,1,0,0,8,1,1,1610612759,0,0,1,0,0,4,1,0,0,4,1,0
21100304,1610612745,0,0,0,0,1,3,1,0,0,6,1,1,1610612750,1,0,1,0,0,5,1,0,1,2,1,0
21100305,1610612762,0,0,2,0,0,3,1,0,0,4,1,0,1610612757,2,0,0,0,0,1,2,0,0,7,1,0
21100306,1610612756,1,0,1,0,0,6,1,0,0,3,0,0,1610612742,2,0,1,0,0,3,1,0,0,6,0,0
21100307,1610612746,1,0,0,0,1,1,1,0,1,5,3,0,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100308,1610612761,1,0,2,0,0,2,0,0,1,6,1,0,1610612737,1,0,1,0,0,4,1,0,1,5,0,0
21100309,1610612739,1,0,2,0,0,2,0,0,1,5,1,0,1610612738,2,0,2,0,0,0,1,0,0,8,0,0
21100310,1610612754,0,0,1,0,0,2,2,0,0,5,1,1,1610612751,0,0,0,0,0,1,1,0,1,6,1,0
21100311,1610612752,0,0,0,0,1,2,1,0,1,7,0,1,1610612765,2,0,0,0,0,2,1,0,2,4,0,0
21100312,1610612763,0,0,0,0,0,1,1,0,1,7,1,1,1610612743,1,0,1,0,0,4,1,0,1,4,1,0
21100313,1610612747,0,0,0,0,1,4,1,0,0,6,0,1,1610612766,1,0,1,0,0,3,0,0,0,8,0,0
21100314,1610612744,1,0,0,0,0,1,1,0,0,8,1,1,1610612758,2,0,2,0,0,3,2,0,0,3,1,0
21100315,1610612755,1,0,1,0,0,2,1,0,0,6,2,0,1610612741,1,0,1,0,1,4,1,0,0,4,0,1
21100316,1610612753,0,0,0,0,0,3,1,0,1,8,0,0,1610612764,1,0,1,0,1,2,0,0,0,7,1,0
21100317,1610612738,2,0,2,0,0,0,1,0,0,8,0,0,1610612761,1,0,2,0,0,1,0,0,1,7,1,0
21100318,1610612751,0,0,0,0,0,0,1,0,1,5,1,0,1610612765,2,0,0,0,0,2,1,0,1,5,0,0
21100319,1610612749,1,0,1,0,0,5,0,0,1,4,1,0,1610612748,0,0,1,0,0,3,1,0,1,5,0,2
21100320,1610612740,0,0,1,0,1,3,0,0,1,6,0,0,1610612756,1,0,1,0,0,6,1,0,0,3,1,0
21100321,1610612742,2,0,0,0,0,2,1,0,0,6,0,0,1610612760,1,0,2,0,1,1,0,0,0,6,0,2
21100322,1610612750,1,0,2,0,0,6,1,0,1,1,1,0,1610612754,0,0,1,0,0,1,2,0,0,5,1,1
21100323,1610612759,0,0,1,0,0,4,1,0,0,4,1,0,1610612745,0,0,0,0,1,3,1,0,0,6,1,1
21100324,1610612757,2,0,0,0,0,0,2,0,0,8,1,0,1610612766,1,0,1,0,0,3,0,0,0,8,0,0
21100325,1610612762,0,0,2,0,0,3,2,0,0,4,1,0,1610612746,0,0,0,0,1,1,1,0,0,6,3,0
21100326,1610612737,1,0,1,0,0,4,1,0,1,5,0,0,1610612763,0,0,0,0,0,1,1,0,1,8,1,1
21100327,1610612752,0,0,0,0,1,2,1,0,1,7,0,1,1610612741,1,0,1,0,1,4,1,0,0,4,0,1
21100328,1610612759,0,0,1,0,0,4,1,0,0,4,1,0,1610612740,0,0,1,0,1,3,1,0,1,6,0,0
21100329,1610612758,2,0,2,0,0,2,2,0,0,4,1,0,1610612757,2,0,0,0,0,0,2,0,0,8,1,0
21100330,1610612746,1,0,0,0,1,1,1,0,0,6,3,0,1610612743,1,0,1,0,0,3,1,0,0,5,2,0
